marketplace,customer_id,review_id,product_id,product_title,product_category,star_rating,helpful_votes,total_votes,review_headline,review_body,review_date,product_rating,seller_rating,shipping_rating
US,20189954,R1IWQAF38TPKHT,B00OE5OD64,Michael Kors Channing Black Dial Rose Gold-tone Unisex Watch MK2358,Watches,4,0,0,I like this style,"I like this style...I love my watch, I have one in blue too.  Fit ok, even when are<br />big",30/8/2015,4,5,5
US,22019042,RYLJ4IUIFMYHB,B00IPOZLE8,Michael Kors Cooper Gold-Tone Stainless Steel Chronograph Women's watch #MK5916,Watches,5,0,0,Very pleased. Beautiful watch and very fast delivery,Very pleased.  Beautiful watch and very fast delivery.,31/8/2015,5,5,5
US,7598868,R10582C4PM41KN,B009DFA43Q,Michael Kors Lexington Gold-Tone Stainless Steel Watch MK8281,Watches,5,0,0,it's totally worth it,The smile on my significant others face was worth the cost the watch was prefect better then I expected,31/8/2015,5,5,5
US,107943,R18TUK67X1IFE4,B004ZL5GP4,Michael Kors Men's Black And Rose Goldtone Dylan Watch,Watches,4,0,0,It's a pretty great watch,I got this watch on a whim but I don't regret it. It's a pretty great watch.,30/8/2015,4,5,5
US,12815503,RQJIRP92C3MBY,B00FZE1L7W,Michael Kors Mid-Size Rose Goldtone/Stainless Steel Parker Three-Hand Glitz Watch,Watches,5,0,1,Best Designer Watch Buy for the Money and its Look,It looks good and in the rose gold it is definitely an eye catcher!! Enjoy wearing it too. It looks great with my MK rose gold metallic Cindy large satchel handbag I also purchased on Amazon Prime a few months back. I'm a Prime shopper for sure!,31/8/2015,5,5,5
US,35731402,R1Q9XGQ1HWA7XU,B00FZE1HBW,Michael Kors MK3265 Women's Slim Runway Gold-Tone Stainless Steel Bracelet Watch,Watches,3,0,0,Simply OK,"Thought this watch too big for even me, a large watch lover. I think had the watch itself been somewhat thinner and the band slightly more narrow I would have kept it as it was a beautiful color. As it was, I returned mine the same day I received it. But for those who love really large face watches, this one is great!",31/8/2015,3,5,5
US,17141249,RUITIQHK33YXJ,B00Q7DETQU,Michael Kors Petite Silvertone Darci Watch,Watches,5,0,0,petite watch - goes great with my engagement ring,"Gorgeous, petite watch - goes great with my engagement ring ;-)",31/8/2015,5,5,5
US,12095871,R7U00SSL4YYKR,B007D38J3M,Michael Kors Watches Parker Watch,Watches,1,0,0,Not sure if it's even genuine. This watch can ...,Not sure if it's even genuine. This watch can pass 12 two or three times before the date will change.,31/8/2015,1,5,5
US,12762968,RWGW944MU8ZG3,B00FZE1AZU,Michael Kors Watches Parker Women's Watch,Watches,2,0,0,"Nice enough watch, terrible watch band.","The watch is fine but the band is useless.  The pins keep working themselves loose and the bracelet opens dropping the watch and link-parts to the floor.  It has done that 3 times while just wearing it.  Assuming you can find the pin and the parts of the link, it's easy enough to put back together, but obviously not an ideal situation and also a bit embarrassing when your watch falls apart on your wrist!  I guess I need to find a replacement watch band as the watch itself is fine.",29/8/2015,2,5,5
US,44456718,R1DFTTPLBU4LB7,B00AB4YKJW,Michael Kors Watches Runway Twist Watch (Two Tone Gold),Watches,5,0,0,Five Stars,LOVE ITTTTTT!!!!!!!,31/8/2015,5,5,5
US,11564811,RPHCFQUQX6TH2,B00XM48X5K,Michael Kors Women's Audrina Blue Watch MK6236,Watches,4,1,3,Four Stars,Nice watch. Not what I was expecting but that is not the sellers fault.,31/8/2015,4,5,5
US,39284947,R1VWFLHBEOTZ21,B00C6PAO1M,"Michael Kors Women's Oversized Mercer Watch, Silver/Black, One Size",Watches,2,0,0,Was received in poor quality and NOT in new condition,"Was received in poor quality and NOT in new condition. Should have gotten it cheaper, rather not go through the mission and let you know I was lied to.",29/8/2015,2,5,5
US,753582,R1MVRJ34VJ1VU8,B007D3ZE12,Michael Kors Women's Ritz Tri-Tone Watch MK5650,Watches,2,2,3,Not authentic/Fake/Knock off,"I only wore the watch for a short time, shortly after getting it (around a month of wearing it ) it already showed wearing off of the multi colored band. Obviously the watch wasn't an actual Micheal Kors brand because my friend has the same watch she bought from the Michael Kors store in Destin, Fl. and hers shows no sign of the same wear. We both do the same job and wear them to work. I loved it until it showed these signs of being non-authentic when it was advertised as an actual name brand watch.",30/8/2015,2,5,5
US,43530917,RFFN92A50QGR3,B002IVTFFA,Michael Kors Women's Runway Black Watch MK5191,Watches,5,0,0,AMAZING,Absolutely amazing! Perfect!,31/8/2015,5,5,5
US,52817139,R17R62A2Q7ULU8,B002IVTFFA,Michael Kors Women's Runway Black Watch MK5191,Watches,5,0,0,Five Stars,My mom LOVES this watch. The band is very smooth...,31/8/2015,5,5,5
US,1685723,R9UQFP5AYOWD4,B001UGDB0O,Michael Kors Womens MK5145 - Runway Chronograph,Watches,5,0,0,Beautiful and sophisticated,More beautiful in person. High quality! Looks understated but so sophisticated! It was a gift for my mother and she loved it!,31/8/2015,5,5,5
US,10007704,R3TDLN6070P7JN,B007D38HV6,Michael Kors Womens MK5632 - Modern Safari Parker Chronograph,Watches,1,0,0,One Star,The two tone wrist band takes everything away from this item. I had to return this item..,30/8/2015,1,5,5
US,36735720,R3EOTQ9Z859FBX,B008XPK6XA,Michele Style White Baby Python Leather Watchband with Quick Release Pins,Watches,3,1,1,Nice but not great quality,"It's a nice looking band (once I finally got the right thing- my order was wrong three times before I got the right product), but the coat of plastic over the top of it is already coming off after 2 weeks or so of wear.  I don't think this will last long.  But it does look good.",31/8/2015,3,5,5
US,51954719,RI1B2369CD6DN,B00HJ7BPGU,Military LED Display Colorful Light Digital Sport Water-proof Stealth fighter Style Wrist Watches with Silicone Strap (Blue),Watches,3,0,0,Three Stars,stopped working,28/8/2015,3,5,5
US,51954719,R3V8VR2CAEMH77,B00HJ7AK2U,Military Stealth Fighter Cool 5ATM Water Resistant Dial LED Sports Wrist Watch,Watches,2,0,0,Two Stars,defective,28/8/2015,2,5,5
US,32805792,R3KLOHHAE7JMAP,B00470993S,Mini Clock Quartz Movement Insert Round White Dial Gold Tone Bezel Roman Number,Watches,4,0,0,Four Stars,"Exactly what I was looking for, inexpensive, fast delivery.",31/8/2015,4,5,5
US,25114909,R19PXZ8CDUD1GD,B00DR7S5AU,Mirror 3 Dials Digital LED Sport Cool Silicone Wrist Watch,Watches,1,0,0,Terrible watch,"Came with NO INSTRUCTIONS. The picture on amazon shows a blue-ish white light on the watch however, the lights are only red and doesn't change colors. I should've paid more attention to the bad reviews.",30/8/2015,1,5,5
US,9370474,R1H8FTUE4105AC,B007WDOND8,"Mirror Men Lady LED Digital Sport Unisex Watch Gift,- Black Colors",Watches,1,0,1,Disappointment,The time on the watch goes faster than normal time so I have to keep changing it and it's hard to see anything on it during the day (practically impossible when you're running.),31/8/2015,1,5,5
US,48412849,R2KIF2PKAWS9BL,B00SI0QV8Y,MK6162 Michael Kors Runway Gold-Tone Ladies Watch,Watches,5,0,0,It's beautiful and nice color,I bought surprised watch  gift for my daughter. It's beautiful and nice color. She really likes it.,31/8/2015,5,5,5
US,44676978,R3UIVOD1MXWO0B,B00JL47SCE,Mokingtop Fashion New 22mm Brown Soft Sweatband Genuine Leather Strap Steel Buckle Wrist Watch Band,Watches,1,1,1,looks great...fell apart in less than 6 weeks because it is NOT Leather,"have to say originally,  I could not tell the difference between the band that came on my citizen watch and this one. They have the same look, same thickness. This one was advertised as Leather, and while the back portion seems to be leather, the front (the part that everyone sees) is DEFINITELY NOT LEATHER...BUT VERY CHEAP VINYL. It has cracked and split to the point that after less than six weeks, I have to get another watch band. I have included a picture that shows how the band wore out over this time period and proves that it cannot be leather.",31/8/2015,1,5,5
US,19325505,R1AZBX2XQSYDLX,B00N2FQVA8,Mokingtop®New 20mm Waterproof Silicone Rubber Watch Strap Band Deployment Buckle,Watches,4,0,0,Four Stars,Very nice and light.,31/8/2015,4,5,5
US,13459440,R2MZYDYLDMG5L4,B008B65DTS,Momentum Women's 1M-DV11WU1U M1 Twist Dive Watch,Watches,3,0,0,too big,"This watch was enormous on my wrist. I will be returning it. I like the looks of the watch quite a lot, but just too big,",31/8/2015,3,5,5
US,14459406,R4Z224OTNEBNU,B000PDESK0,Momentum Women's 1M-DV51B1 M50 DSS Black Dial Black Rubber Dive Watch,Watches,2,2,2,Disappointed,I loved this watch until today when I noticed the second hand has fallen off. I'm so disappointed and now trying to figure out how to have it repaired or replaced by momentum.,28/8/2015,2,5,5
US,51938999,R3CJOLJWJH4BAC,B00F60LKPI,Mondaine Unisex A6383035011SBB Simply Elegant Analog Display Swiss Quartz Black Watch,Watches,2,1,2,Quality is not up to expectations.,Returned it. Second hand didn't line up with second tick marks. Decided to get a Mondaine automatic instead and am very happy with it. The dial also looked too large on my wrist.,28/8/2015,2,2,5
US,34095032,R3NDVWP9DJV7K,B00NPTXC9O,Moonar&#174;Unisex Sports Anion Silica Jelly Band Digital Bracelet Wrist Watch,Watches,2,0,0,Two Stars,"cheap watch to amuse son-never worked right, even after replacing",27/8/2015,2,5,5
US,32555369,R2KBTEW8GUENVS,B00NC8PMUK,Motorola Moto 360 Modern Timepiece Smart Watch - Black Leather 00418NARTL,Watches,5,0,1,Great buy,Awesome watch for the price,31/8/2015,5,5,5
US,43053165,R3033Z9H95PUEV,B00NC8PMUK,Motorola Moto 360 Modern Timepiece Smart Watch - Black Leather 00418NARTL,Watches,5,0,0,lorv it,Fantastic if you need a watch and have Android phone. If i didn't want to wear a watch i'm not sure i would need it. Keep you from getting you phone out so much for new updates and texts and such. i like being able to change faces and colors. i'm just starting to download games and apps for it.battery life is one waking day. charger is cool.,31/8/2015,5,5,5
US,2902435,R2PCHVAM074L1I,B00NC8PMUK,Motorola Moto 360 Modern Timepiece Smart Watch - Black Leather 00418NARTL,Watches,4,0,0,"Decent price-tag, more than average product","Great product . Love the continous innovation in this field and given the price-tag of $149, this product is a steal . Bought it 1 week back . Battery is satisfactory . Charges fast . Discharges within 12-15 hours . But it has a touch screen, so naturally its going to eat-up battery. For entry level android-wear, pretty decent",31/8/2015,4,5,5
US,8327652,R2XF9XZ5K4Y4MN,B00NC8PMUK,Motorola Moto 360 Modern Timepiece Smart Watch - Black Leather 00418NARTL,Watches,4,0,0,The only thing is the battery doesn't last for 2 days like I was under the impression before buying it,"Bought as a gift for my boyfriend he loves it! The only thing is the battery doesn't last for 2 days like I was under the impression before buying it, but its OK it still lasts all day before needing to be changed!",30/8/2015,4,5,5
US,40847935,R36INEVJNXXF9R,B00NC8PMUK,Motorola Moto 360 Modern Timepiece Smart Watch - Black Leather 00418NARTL,Watches,3,0,0,Good looking watch but with issues,"I was excited to receive this watch. After initial struggles to get Android Wear to recognize this watch, it worked well for two days. Then mysteriously it stopped showing notifications and stopped vibrating. No amount of factory reset and unpairing and re-pairing helped. Finally I returned it. I will wait for a better watch to come along.",30/8/2015,3,5,5
US,6673146,R3629T8HDV5VWU,B007X0SYEY,"Movado Men's 0606545 ""Museum"" Perforated Black-Rubber Strap Sport Watch",Watches,5,1,1,Great Buy!,Absolutely LOVE this watch! Amazon prime saved me over $400 after tax from the store prices. Between the great buy and the Coolness of this watch it was an amazing purchase. I can't stop looking at it. Movado is an excellent brand. Time keeping is perfect. Quality is perfect.,31/8/2015,5,5,5
US,30558092,R2CSO2AXGF0SBO,B00WTT01XG,Mudder Watch Band Strap Link Pin Remover Repair Tool Kit for Watchmakers with 3 Extra Pins,Watches,1,0,0,One Star,Piece of junk,31/8/2015,1,5,5
US,50444014,R1S173COHZNDAK,B00WTT01XG,Mudder Watch Band Strap Link Pin Remover Repair Tool Kit for Watchmakers with 3 Extra Pins,Watches,1,0,0,Poor Quality,"Pins are made of the cheapest and softest metal there is.  I can't complain about the cost, but the metal used for the pins could be a little stronger.  One time use as pins not only bend, but break almost immediately.",30/8/2015,1,5,5
US,40980578,R3RPYF8HS0F39E,B005MG6CWC,MULCO Men's MW2-6263-025 Analog Display Japanese Quartz Black Watch,Watches,5,0,0,Five Stars,nice watch,31/8/2015,5,5,5
US,12188032,R38O0XUQJRM83Z,B005OFZO2A,MULCO Unisex MW2-9619-013 Stainless Steel Watch,Watches,3,0,0,THIS WATCH HAS A JAPAN MOVEMENT NOT SWISS,"This watch has a Japan movement not a Swiss one, it's either fake or I was ripped off ... Watch looks good but too light to be original.",29/8/2015,3,5,5
US,29501101,R2YKCHM8QD9KDE,B00IAVVALY,MVMT Watches Black Face with Black Leather Strap Men's Watch,Watches,2,1,1,"The watch looks great, but it runs slow","The watch looks great, but it runs slow. Once a week I have to set the time cause it is 30- 40 minutes (!) behind. I would give the watch 4 stars but if it isn't measuring time accurately it fails it's purpose.",30/8/2015,2,5,5
US,42589316,R2GCU9WKW3RNMA,B001S4O8ZA,Native American Indian Pocket Watch & Chain,Watches,5,0,0,awesome,"This is beautiful and heavy weight. Great quality. It's very unique and has wonderful detail. Love this piece, will definitely order from this buyer again!",31/8/2015,5,5,5
US,40819520,R1MBVPSPQYZHJI,B006P7QZNI,Nato 20mm Heat Sealed Heavy Nylon Brushed Buckle - Military Green,Watches,3,0,0,Three Stars,"Looks and feels nice, but starting to wear out very quickly at the fastening point.",29/8/2015,3,5,5
US,144784,R20CPNKFKMI2VI,B00DEZQH8W,Nautica Men's A16577G BFD 105 Chrono Analog Display Analog Quartz Black Watch,Watches,4,0,0,Four Stars,Nice,31/8/2015,4,5,5
US,14456960,R1B7PDGADRW4G5,B00F5NZX7M,Nautica Men's N12643G NSR 103 Classic Analog Watch,Watches,4,2,2,"Sturdy, good loooking watch.",Nice time piece. Keeps precise time and is sturdy to wear daily. Not super big like some.,31/8/2015,4,5,5
US,46017899,RJ9HWWMU4IAHF,B00F5O06E6,Nautica Men's N14699G BFD 101 Chrono Classic Stainless Steel Watch with Brown Band,Watches,4,1,1,Good looking watch,I really like this watch. It has a great face that contrasts nicely with the white numerals. Keeps time accurately. Overall very pleased. I really like its distinctive look. It's also durable and water proof. I leave it on when I go kayaking or out on the boat fishing.,31/8/2015,4,5,5
US,48880662,R4ZM9LLVUZ558,B00361FWFI,Nautica Men's N16553G Stainless Steel Watch with Black Band,Watches,4,0,0,Four Stars,"good, A little big",31/8/2015,4,5,5
US,31180991,RK0TOM9XNEFI0,B0049N9FPU,Nautica Men's N20062G NST 500 Black Polyurethane and Black Dial Watch,Watches,3,0,1,Three Stars,Impossible to read in low light.,29/8/2015,3,5,5
US,48880662,RV0GHRVQFLXVW,B001GQ1PTW,Nautica Men's N20503G NST Stainless Steel Watch,Watches,4,0,0,Four Stars,"good, A little big",31/8/2015,4,5,5
US,1600690,R1RZN5UP74J9V0,B00L1BEI6O,Nautica Men's NAD19505G NST 101 Stainless Steel Watch with Blue Band,Watches,4,0,0,Four Stars,I love it..,31/8/2015,4,5,5
US,144784,R2VGUUD87MHPJ2,B00361FW5I,Nautica Unisex N09908G Sport Ring Multifunction Stainless Steel Watch With Two Interchangable Bands,Watches,5,0,0,Five Stars,Beautiful !!!!!!!!,31/8/2015,5,5,5
US,2370399,R1IGA8GNRH0V3Q,B006WTHJ5M,Neff Men's NF0204-pink Old School Digital Design Soft PU Strap Watch,Watches,1,0,1,Sucks,Sucks,31/8/2015,1,5,5
